timestamp,source,event_type,severity,ip_address,status_code,endpoint,message
2026-08-26 12:59:23,api-server-02,API_REQUEST,INFO,192.168.1.42,200,/healthz,GET /healthz completed with HTTP 200
2026-08-26 12:59:41,database-01,API_REQUEST,INFO,172.16.0.88,200,/api/v1/orders,GET /api/v1/orders completed with HTTP 200
2026-08-26 13:00:26,web-server-01,LOGOUT,INFO,172.16.0.5,200,/api/v1/auth/logout,User session terminated gracefully
2026-08-26 13:00:50,database-01,DATABASE_QUERY,INFO,192.168.1.10,,,SELECT * FROM sessions WHERE active = 1 (took 29ms)
2026-08-26 13:01:28,database-01,LOGOUT,INFO,10.0.0.28,200,/api/v1/auth/logout,User session terminated gracefully
2026-08-26 13:02:06,auth-server-01,PAYMENT,INFO,192.168.1.25,200,/api/v1/checkout,Payment transaction processed successfully: $123.00 USD
2026-08-26 13:02:16,api-server-01,LOGIN,INFO,203.0.113.19,200,/api/v1/auth/login,User authentication succeeded for user_386
2026-08-26 13:02:55,auth-server-01,LOGOUT,INFO,203.0.113.19,200,/api/v1/auth/logout,User session terminated gracefully
2026-08-26 13:26:05,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 1)
2026-08-26 13:26:07,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 2)
2026-08-26 13:26:09,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 3)
2026-08-26 13:26:11,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 4)
2026-08-26 13:26:13,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 5)
2026-08-26 13:26:15,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 6)
2026-08-26 13:26:17,auth-server-01,AUTHENTICATION,WARNING,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 7)
2026-08-26 13:26:19,auth-server-01,AUTHENTICATION,ERROR,194.26.29.112,401,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 8)
2026-08-26 13:26:21,auth-server-01,AUTHENTICATION,ERROR,194.26.29.112,403,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 9)
2026-08-26 13:26:23,auth-server-01,AUTHENTICATION,ERROR,194.26.29.112,403,/api/v1/auth/login,Failed password authentication attempt for admin account (burst attempt 10)
2026-08-26 14:21:07,database-01,DATABASE_QUERY,CRITICAL,10.0.0.15,,,Deadlock detected on table 'orders' while acquiring exclusive transaction lock: connection pool exhausted (active=100/100)
2026-08-26 14:21:11,database-01,DATABASE_QUERY,CRITICAL,10.0.0.15,,,Deadlock detected on table 'orders' while acquiring exclusive transaction lock: connection pool exhausted (active=100/100)
2026-08-26 14:21:15,database-01,DATABASE_QUERY,CRITICAL,10.0.0.15,,,Deadlock detected on table 'orders' while acquiring exclusive transaction lock: connection pool exhausted (active=100/100)
2026-08-26 14:21:19,database-01,DATABASE_QUERY,CRITICAL,10.0.0.15,,,Deadlock detected on table 'orders' while acquiring exclusive transaction lock: connection pool exhausted (active=100/100)
2026-08-26 14:21:23,database-01,DATABASE_QUERY,CRITICAL,10.0.0.15,,,Deadlock detected on table 'orders' while acquiring exclusive transaction lock: connection pool exhausted (active=100/100)
2026-08-26 15:16:03,api-server-02,SERVER_ERROR,CRITICAL,192.168.1.42,500,/api/v1/products,Out of Memory (OOM): Worker process killed by kernel while deserializing payload
2026-08-26 15:31:04,web-server-01,HTTP_REQUEST,WARNING,185.220.101.5,404,/.env,File or route not found: GET /.env from scanner agent
2026-08-26 15:31:05,web-server-01,HTTP_REQUEST,WARNING,185.220.101.5,404,/wp-admin/login.php,File or route not found: GET /wp-admin/login.php from scanner agent
2026-08-26 15:31:06,web-server-01,HTTP_REQUEST,WARNING,185.220.101.5,404,/phpmyadmin,File or route not found: GET /phpmyadmin from scanner agent
2026-08-26 15:31:07,web-server-01,HTTP_REQUEST,WARNING,185.220.101.5,404,/api/v1/debug,File or route not found: GET /api/v1/debug from scanner agent
